ahl26,018852,2013 Spring Term,0.5,4.6,2.3,7.8
iis,024940,2017 Fall Term,5.1,1.0,2.0,2.8
jrd54,022277,2016 Spring Term,2.0,4.8,2.0,4.9
gw82,005302,2013 Spring Term,2.9,9.9,5.6,4.6
acn12,003340,2017 Spring Term,2.7,8.0,6.8,4.3
jrg65,016427,2014 Spring Term,3.9,0.8,6.0,9.9
sbe7,005278,2012 Fall Term,7.0,0.5,3.5,0.5
masca03g,018833,2017 Spring Term,8.0,7.9,7.9,3.5
yt138,022612,2017 Fall Term,5.3,0.0,3.5,2.3
ck227,025440,2018 Fall Term,5.7,5.9,5.7,0.6
stw21,010154,2016 Spring Term,5.4,8.6,2.5,6.8
hcw10,009817,2017 Fall Term,6.8,7.7,5.2,1.5
dw208,024383,2017 Spring Term,2.5,0.2,1.0,3.6
jpb76,023590,2016 Fall Term,9.6,9.3,7.1,8.9
lmg48,006018,2012 Fall Term,7.9,1.8,5.5,4.2
kme27,001682,2016 Spring Term,0.7,7.2,4.8,7.8
jj252,007119,2018 Fall Term,3.3,9.1,6.4,9.2
meg91,023444,2015 Fall Term,3.9,7.0,5.2,1.4
aky6,003619,2012 Fall Term,7.9,5.3,6.0,2.8
maq6,023323,2015 Spring Term,7.0,7.9,2.0,1.1
ds307,003906,2018 Fall Term,4.8,8.6,2.5,9.4
sct1,024402,2017 Spring Term,4.6,3.2,0.3,6.1
mjc88,002807,2017 Fall Term,3.9,0.4,1.1,9.5
sw396,003090,2014 Fall Term,3.1,4.2,7.4,1.1
bhl11,013026,2012 Fall Term,6.0,0.0,4.0,5.0
nzh,007276,2017 Fall Term,3.1,8.4,0.3,5.5
tp157,004506,2013 Fall Term,1.1,8.9,4.8,6.3
kes78,008051,2013 Spring Term,8.7,8.2,8.1,8.2
nrk14,022429,2014 Spring Term,5.2,2.1,7.4,3.2
tlt37,021549,2014 Fall Term,5.8,8.2,5.5,7.0
ndw14,024252,2018 Fall Term,5.3,8.4,7.5,7.9
tkc11,018863,2013 Spring Term,8.5,9.9,2.8,6.7
anz3,023435,2016 Fall Term,0.8,6.8,1.9,4.6
ob24,003558,2016 Fall Term,7.6,0.3,0.1,8.2
gcw17,016301,Richard T Di Giulio',9.0,2.6,7.0,5.6
jhh39,012666,2018 Spring Term,3.7,5.9,3.1,4.7
ak514,024987,2019 Spring Term,1.9,6.8,5.5,5.1
rfb14,009789,2017 Fall Term,0.8,5.8,1.8,2.2
cs442,024783,2017 Fall Term,8.4,1.5,5.7,6.7
sg459,022278,2013 Fall Term,6.0,0.3,1.8,5.9
jje19,025051,2018 Spring Term,4.5,6.4,2.3,4.9
aky5,004170,2017 Fall Term,4.1,2.8,0.7,6.5
abh44,006932,2016 Fall Term,2.0,6.6,1.4,6.7
ejc40,002957,2018 Fall Term,7.6,4.8,1.5,1.2
ao122,006611,2017 Fall Term,2.1,4.8,1.6,8.7
sb487,013957,2014 Spring Term,5.2,6.8,4.5,6.1
lg209,003513,2018 Fall Term,2.5,9.9,1.5,5.8
caiub02c,005044,2013 Spring Term,9.3,4.1,6.6,2.1
sy150,011345,2015 Fall Term,9.7,5.8,5.6,7.3
clp47,009261,2013 Spring Term,6.6,4.8,9.8,9.6
sn185,022591,2015 Spring Term,5.3,4.1,3.1,8.5
nmr21,016812,2015 Fall Term,9.1,2.8,3.3,9.0
hcy,020740,2018 Spring Term,6.0,5.2,0.8,2.0
abr39,001498,2013 Fall Term,2.3,2.8,2.7,0.0
sah84,022589,2014 Spring Term,8.9,2.5,4.0,0.7
pz45,001947,2016 Spring Term,7.3,6.3,1.0,6.7
lt169,005827,2014 Spring Term,1.5,5.1,6.1,8.6
rhw10,006697,2016 Spring Term,8.2,0.0,4.1,1.3
clh91,024184,2017 Fall Term,3.0,2.6,0.1,6.2
jrb117,010449,2012 Fall Term,6.3,8.1,7.2,9.6
aaf15,021109,2013 Spring Term,3.8,5.0,7.9,1.5
jad112,002604,2015 Spring Term,7.2,5.9,9.6,9.8
det16,003276,2016 Fall Term,9.6,5.3,8.6,1.7
cl374,021845,2013 Spring Term,5.0,5.4,3.0,4.0
kp205,001837,2014 Fall Term,9.4,2.3,8.3,4.2
plk6,007002,2014 Fall Term,5.4,4.5,7.5,6.9
dmd57,015931,2013 Spring Term,9.5,4.9,6.9,0.1
af213,025426,2018 Fall Term,0.8,0.9,9.2,7.6
ap465,022238,2018 Fall Term,0.3,7.1,8.2,5.9
zsb5,015348,2016 Fall Term,5.6,5.2,8.5,4.1
cch47,021560,2013 Fall Term,8.9,9.0,8.0,2.1
ag452,022215,2018 Fall Term,3.5,0.7,6.6,0.0
forne03w,022455,2014 Spring Term,6.7,3.3,9.6,3.9
kcw18,004107,2015 Spring Term,4.3,2.2,6.8,2.7
kw199,016975,2012 Fall Term,0.8,1.0,2.1,1.0
jpf29,014567,2017 Fall Term,1.7,6.9,0.4,8.5
hb102,021163,2014 Fall Term,7.8,7.4,6.4,3.3
mwc23,024750,2019 Spring Term,3.2,4.6,8.0,4.6
kmr75,007532,2014 Spring Term,7.2,6.8,8.8,6.3
na132,017942,2013 Spring Term,2.3,4.8,6.4,3.4
rg246,008456,2013 Fall Term,9.0,8.7,4.1,6.6
ad243,020760,2018 Spring Term,0.0,3.4,3.7,7.6
kl311,009047,2013 Fall Term,2.9,6.2,1.8,2.5
al305,016846,2018 Fall Term,8.5,4.4,6.8,6.4
sp400,001567,2016 Fall Term,1.4,8.2,3.0,1.3
ma310,008996,2014 Fall Term,2.5,3.7,6.5,4.1
hb102,001271,2018 Spring Term,0.7,7.4,7.7,1.6
amn46,021146,2013 Spring Term,4.2,4.7,6.2,2.1
jl851,023739,2017 Spring Term,6.1,7.6,2.5,7.1
rod2,012703,2017 Spring Term,3.4,9.8,6.4,8.0
bp144,024053,2017 Fall Term,8.6,1.0,8.4,5.9
na171,001549,2016 Spring Term,6.3,4.0,5.1,1.4
jrv21,016434,2016 Spring Term,7.1,1.6,1.4,1.4
eew36,023933,2016 Spring Term,5.6,3.4,3.2,7.3
ato8,016204,2017 Fall Term,8.6,9.1,5.2,1.5
uk15,023765,2017 Fall Term,9.7,8.4,2.5,0.7
jm621,019040,2014 Spring Term,1.7,3.9,1.5,0.1
ay104,024315,2019 Spring Term,5.4,6.7,6.0,9.4
res46,023571,2019 Spring Term,1.3,3.9,6.3,3.4
sf175,023091,2015 Fall Term,8.1,7.1,2.3,6.6
kam137,020062,2015 Fall Term,8.2,1.6,8.8,1.7
jc629,002883,2014 Spring Term,5.0,2.1,4.7,1.3
av139,019780,2019 Spring Term,8.3,9.1,1.1,8.1
bbr10,011418,2013 Spring Term,8.0,0.8,7.6,2.9
zy41,012686,2014 Spring Term,6.1,5.7,2.2,7.2
mk395,001504,2017 Fall Term,8.3,8.8,8.1,8.9
ams207,008825,2017 Fall Term,1.3,7.6,7.8,7.6
aw338,015760,2017 Spring Term,8.3,1.0,0.1,4.8
lja15,005147,2013 Spring Term,7.4,3.9,4.8,8.1
ndt11,022531,2016 Spring Term,7.1,0.9,7.1,8.9
lb320,019375,2013 Fall Term,4.2,5.2,5.8,5.8
aa362,003705,2015 Spring Term,2.4,3.4,2.4,8.7
ajs137,009900,2017 Spring Term,3.0,4.2,6.0,4.0
dw242,021121,2014 Fall Term,5.7,9.4,7.2,7.7
ak418,018126,2018 Spring Term,0.2,2.2,7.8,1.9
ngc10,019254,2014 Fall Term,2.3,4.3,2.2,2.3
mcv21,008766,2013 Fall Term,8.0,6.2,1.7,4.1
jz275,017216,2014 Fall Term,3.7,5.8,0.3,2.4
se125,020762,2013 Fall Term,0.6,2.1,9.5,8.3
jm441,021068,2013 Fall Term,3.6,1.4,5.8,5.2
dk212,009105,2018 Spring Term,0.7,6.6,4.2,7.0
moj3,024402,2017 Spring Term,6.6,2.0,6.2,1.6
sg464,021441,2014 Fall Term,3.3,5.4,5.0,7.7
mz142,022785,2014 Fall Term,0.8,0.2,1.5,1.5
car84,023780,2015 Fall Term,9.2,4.2,4.3,8.2
setlh02g,022811,2017 Fall Term,3.7,2.5,1.5,7.7
cmm150,020543,2013 Fall Term,6.0,3.3,7.8,9.7
jsj30,021860,2013 Spring Term,7.1,5.5,2.1,2.0
daw62,018042,2017 Spring Term,3.2,6.8,4.4,1.3
rhl8,014924,2017 Spring Term,9.7,9.0,5.5,2.0
rl213,003720,2012 Fall Term,6.4,9.1,2.1,3.4
qd24,001325,2014 Spring Term,8.5,8.6,1.7,1.3
dnu2,022260,2018 Fall Term,6.2,3.6,0.6,6.4
ag478,019762,2016 Fall Term,3.5,4.3,3.4,5.4
cek32,008146,2012 Fall Term,9.0,6.5,4.1,4.0
eg154,024019,2016 Fall Term,1.5,2.1,2.9,3.6
bcr20,020783,2015 Spring Term,6.6,0.1,2.0,6.5
jy246,022837,2019 Spring Term,2.4,1.7,9.6,4.9
fy38,006546,2015 Fall Term,2.8,3.7,2.7,9.2
bvp6,017450,2012 Fall Term,9.6,3.0,1.3,1.7
pbr6,002177,2015 Fall Term,3.4,7.8,9.4,2.7
jek51,002888,2017 Fall Term,2.8,7.0,7.4,4.1
sat49,023821,2016 Fall Term,7.1,1.7,4.6,8.5
srb70,025191,2018 Fall Term,7.9,1.3,9.3,1.6
kaf29,004082,2019 Spring Term,1.4,9.3,2.7,4.8
mgk10,024706,2018 Spring Term,3.9,2.1,7.7,1.5
garuz02c,014709,2015 Fall Term,5.2,4.7,1.0,6.9
bad16,017084,2017 Fall Term,1.5,7.1,7.0,6.1
cas150,024878,2018 Spring Term,3.6,9.7,5.6,5.5
edn9,020740,2016 Spring Term,1.3,5.6,4.5,5.2
mej34,002176,2015 Spring Term,6.1,4.5,7.8,5.9
xw122,021063,2017 Spring Term,1.2,8.7,7.0,0.4
cw339,001495,2012 Fall Term,7.6,2.2,8.9,4.7
mrs100,007204,2019 Spring Term,8.7,3.9,9.6,9.9
nag26,002693,2017 Fall Term,8.3,5.2,0.1,7.5
eam84,008150,2014 Spring Term,7.8,4.0,3.1,7.7
csc49,022741,2016 Fall Term,7.5,4.0,0.9,6.7
yd111,000965,2014 Fall Term,4.8,2.6,3.7,2.8
eap43,017909,2013 Fall Term,2.1,1.1,0.9,4.7
jp352,023060,2019 Spring Term,4.1,4.8,6.4,6.7
jb549,008851,2015 Fall Term,2.6,4.1,0.4,2.4
ten9,021704,2018 Fall Term,8.8,8.4,0.2,6.5
ab615,006924,2012 Fall Term,8.4,4.8,3.2,3.0
aa293,015803,2018 Spring Term,4.3,7.5,2.3,9.7
djh40,022914,2016 Spring Term,1.7,4.4,0.6,2.1
landr02c,023841,2016 Spring Term,7.9,2.3,6.6,0.6
yl607,022146,2013 Fall Term,0.5,8.1,2.4,3.0
mls103,023895,2019 Spring Term,4.6,1.7,4.2,5.1
naw29,024329,2017 Fall Term,0.0,0.7,6.7,1.0
bh179,017413,2015 Fall Term,1.2,3.0,3.0,6.5
elh39,021816,2013 Spring Term,7.7,4.6,2.6,1.7
wbm6,023481,2018 Fall Term,1.8,2.1,8.1,8.8
fx25,015847,2018 Spring Term,3.5,1.9,2.5,4.7
jth47,020823,2016 Fall Term,2.3,0.1,9.2,4.6
tjs78,019545,2015 Spring Term,9.5,0.6,6.4,7.5
cm390,010222,2016 Fall Term,4.5,5.0,5.4,3.8
mmt43,003297,2012 Fall Term,9.7,6.8,7.6,1.7
naw29,009281,2016 Fall Term,8.0,1.8,3.4,5.1
cw343,025034,2018 Spring Term,9.4,3.0,4.7,2.3
nga8,019068,2016 Spring Term,5.2,3.6,0.3,5.8
xz138,015180,2018 Fall Term,1.6,6.9,1.9,2.3
rfe4,017889,2019 Spring Term,5.1,3.6,9.8,9.8
enc15,010016,2019 Spring Term,6.7,2.4,1.7,9.6
mks40,019907,2013 Spring Term,6.4,6.9,4.6,7.0
dnp11,015963,2019 Spring Term,0.0,1.1,9.1,5.3
ql97,006003,2013 Fall Term,0.0,5.2,1.7,3.7
xz201,018491,2018 Fall Term,1.4,9.1,2.4,5.1
rm216,012942,2017 Spring Term,7.8,8.7,7.1,7.2
tmm84,015528,2013 Spring Term,5.2,9.7,2.3,4.1
mx9,020887,2013 Fall Term,7.8,3.7,0.3,9.4
dsy5,017449,2015 Spring Term,8.9,6.1,5.8,3.7
kew47,004064,2018 Spring Term,7.4,1.7,2.4,7.8
bcd14,023225,2016 Fall Term,5.8,9.4,2.6,2.1
lvt4,024399,2017 Spring Term,2.5,6.8,4.6,3.8
zl192,002651,2015 Spring Term,9.6,8.9,0.0,6.8
bb194,003696,2015 Spring Term,3.0,8.0,7.8,6.6
kbd14,011290,2012 Fall Term,7.1,9.1,1.0,9.5
jal87,014238,2016 Spring Term,1.3,7.4,0.0,4.6
al356,021919,2013 Spring Term,0.9,8.9,1.2,6.2
rck29,019582,2018 Fall Term,4.2,6.9,3.3,9.3
cp233,023295,2015 Spring Term,5.4,2.0,8.2,5.8
dhc10,021379,2013 Spring Term,5.0,2.7,5.8,4.9
ym139,005903,2013 Fall Term,3.5,0.5,2.0,9.6
lmd70,024789,2017 Fall Term,4.5,4.6,1.5,9.1
icc10,005278,2017 Fall Term,9.9,2.8,0.8,7.1
dnc19,016316,2013 Spring Term,6.1,1.9,9.2,1.7
hj75,021124,2016 Spring Term,5.9,8.4,0.8,3.4
crb82,019005,2012 Fall Term,9.8,1.0,5.3,7.7
mz86,007087,2013 Spring Term,7.3,5.4,6.7,8.7
bs284,023623,2017 Spring Term,1.7,3.7,9.6,1.2
alh110,017491,2015 Fall Term,7.2,0.2,7.7,2.2
jg358,006938,2016 Fall Term,5.5,1.6,2.0,2.2
zs54,024629,2017 Fall Term,8.1,3.7,4.5,6.5
sen16,009105,2015 Fall Term,5.3,8.6,8.3,0.6
rtr12,023113,2017 Spring Term,4.0,3.9,1.6,5.4
cg184,020322,2016 Fall Term,3.9,5.7,4.1,5.6
cz92,002178,2017 Spring Term,3.3,1.4,6.4,8.8
nmr21,016342,2019 Spring Term,5.1,8.8,3.2,9.5
mmz10,021909,2015 Spring Term,4.0,6.2,5.2,9.1
pmm48,005913,2016 Spring Term,6.1,7.6,3.6,7.5
bet10,013095,2017 Spring Term,7.3,8.5,2.6,8.0
seb70,019188,2019 Spring Term,1.0,4.0,8.2,7.7
yl607,022537,2014 Spring Term,5.9,5.9,4.3,7.8
tt135,003854,2012 Fall Term,3.9,0.5,8.8,4.3
ckr16,006063,2015 Fall Term,9.0,4.2,2.2,8.7
rtm32,020377,2017 Fall Term,0.0,6.2,1.9,6.7
xq28,013947,2015 Fall Term,1.5,8.3,0.1,9.2
sz158,025271,2018 Fall Term,2.7,8.0,0.7,9.8
lw280,017352,2017 Spring Term,3.2,1.8,9.6,6.0
ce84,003322,2016 Spring Term,2.0,3.2,5.6,5.4
ans81,002671,2017 Spring Term,4.6,6.0,4.9,3.0
jsw56,010030,2016 Spring Term,8.9,9.9,0.4,7.5
ck218,001265,2017 Spring Term,1.0,6.9,2.7,7.6
jhc51,008800,2014 Fall Term,6.8,2.1,3.9,2.6
bna10,019926,2019 Spring Term,9.4,8.3,9.0,5.3
ao123,023584,2019 Spring Term,2.0,9.7,1.7,5.7
js665,024782,2018 Fall Term,3.9,3.3,2.7,3.3
eg149,017483,2019 Spring Term,4.7,2.6,2.7,7.3
mms73,023816,2016 Fall Term,7.7,9.8,9.0,9.4
yz403,003334,2013 Spring Term,3.9,9.6,0.7,9.5
ffr2,004181,2015 Fall Term,8.5,9.5,0.2,4.7
jcs91,020319,2018 Spring Term,9.4,4.6,6.0,5.7
hrg13,016876,2014 Fall Term,6.6,0.9,9.4,0.3
sp423,023987,2016 Spring Term,4.2,6.3,7.2,2.6
ew161,017432,2017 Fall Term,3.0,7.8,1.5,2.0
drs66,009693,2015 Spring Term,4.3,4.3,9.5,8.0
rg230,001465,2016 Spring Term,7.9,3.1,7.6,5.1
kks23,006095,2013 Spring Term,4.9,4.0,9.3,6.8
lb327,020216,2014 Fall Term,7.9,2.3,2.7,2.9
arl45,006475,2013 Fall Term,8.6,9.7,1.0,7.5
ila4,009509,2012 Fall Term,5.6,7.9,4.3,1.2
kms190,024888,2018 Fall Term,7.0,2.1,3.1,6.7
mos11,015260,2019 Spring Term,3.9,1.5,3.3,7.1
fs103,010620,2017 Spring Term,9.0,8.4,6.7,2.7
vl54,002366,2019 Spring Term,8.2,6.3,7.1,5.9
mcw58,021937,2015 Spring Term,0.3,9.8,6.0,9.0
wh88,021901,2013 Spring Term,9.3,0.9,1.2,6.4
hh199,022771,2015 Spring Term,5.7,0.7,6.5,0.4
sw405,013563,2013 Fall Term,0.2,5.1,3.9,1.9
op22,024689,2017 Fall Term,0.7,3.2,0.9,4.8
sb491,003819,2016 Spring Term,9.7,7.1,7.7,6.3
eab78,019721,2015 Spring Term,2.6,9.7,4.7,6.5
jn148,022556,2016 Spring Term,6.2,3.3,5.6,2.1
dq8,003619,2012 Fall Term,3.9,1.0,0.8,4.7
abs72,023185,2016 Fall Term,4.5,3.6,7.2,0.9
hgs11,022020,2014 Fall Term,0.8,5.0,9.2,6.1
bjm81,001089,2018 Fall Term,9.7,4.9,2.5,4.6
hjb11,014247,2018 Fall Term,3.3,5.1,6.5,3.9
tmj36,023191,2019 Spring Term,6.6,0.9,5.5,2.7
on23,003720,2015 Fall Term,2.6,9.0,3.2,4.8
cjs94,015631,2013 Fall Term,3.4,1.5,6.6,2.1
lib8,023059,2016 Fall Term,6.4,2.8,2.6,8.4
law67,008933,2013 Fall Term,1.0,0.0,0.1,0.2
vcr8,017991,2012 Fall Term,5.3,5.5,8.8,5.2
odz2,002866,2013 Spring Term,9.6,5.5,7.8,6.6
jam169,023946,2016 Spring Term,0.8,1.6,0.2,2.8
jp425,005394,2017 Fall Term,1.5,2.0,7.8,9.7
nj74,007200,2018 Fall Term,1.8,3.2,0.0,3.3
bmn8,020164,2012 Fall Term,0.0,3.0,2.9,6.3
ap369,019670,2015 Spring Term,2.3,4.5,9.8,0.3
hss11,024252,2017 Fall Term,4.1,0.9,5.2,9.8
my112,011196,2013 Fall Term,5.2,1.7,0.3,5.7
hes22,013085,2019 Spring Term,2.3,4.3,4.5,7.3
gec24,020175,2012 Fall Term,0.5,4.2,8.6,4.7
xh73,012653,2017 Fall Term,6.3,4.2,4.9,5.1
chf7,005160,2012 Fall Term,9.5,1.0,9.5,0.6
mcg52,002900,2013 Spring Term,3.4,4.1,0.9,9.2
rkc21,019471,2016 Fall Term,2.5,3.1,1.7,0.3
drc22,023646,2018 Spring Term,8.6,9.6,0.8,8.0
art36,022907,2015 Fall Term,3.1,8.4,4.7,4.3
msb82,022240,2015 Fall Term,3.9,4.4,3.1,9.4
mjk61,006367,2018 Fall Term,1.0,1.2,8.0,3.0
plg10,019419,2014 Spring Term,3.6,4.0,0.1,2.7
tal36,014379,2015 Fall Term,3.6,1.8,5.0,4.8
cb427,003702,2013 Fall Term,8.3,9.3,3.5,2.4
ogo,023663,2018 Spring Term,0.7,0.3,6.6,9.1
bs272,021225,2016 Spring Term,4.1,0.3,7.6,9.8
gs181,004104,2014 Fall Term,5.2,4.5,1.9,8.8
zt41,025295,2018 Fall Term,9.3,1.8,5.1,3.5
ald59,004082,2015 Spring Term,4.1,9.9,9.4,9.0
kd201,023983,2017 Spring Term,1.0,8.8,8.8,7.3
akt24,025047,2018 Spring Term,8.2,6.6,1.0,6.7
gn34,025150,2018 Spring Term,0.9,4.6,5.1,3.6
cje11,024535,2018 Spring Term,5.4,2.7,7.8,0.6
dme13,016579,2014 Spring Term,9.4,8.2,6.8,4.5
aaw39,023662,2018 Spring Term,2.9,4.6,5.8,8.3
zdm5,020742,2014 Fall Term,4.1,1.7,0.0,8.4
quatt02w,014279,2012 Fall Term,6.1,6.5,9.7,8.0
sy140,002606,2013 Fall Term,0.5,7.6,2.6,2.4
aam98,016156,2018 Spring Term,2.8,5.8,0.3,4.7
sg275,014153,2014 Spring Term,8.3,7.7,4.8,7.5
ceb90,005687,2017 Fall Term,2.8,1.1,1.3,3.4
gje4,007796,2014 Fall Term,4.6,3.3,8.5,5.3
hnw12,016469,2017 Spring Term,2.9,2.7,5.0,6.9
jav11,019715,2012 Fall Term,5.3,5.5,5.6,0.2
nbm7,002338,2016 Fall Term,1.9,8.2,3.8,3.3
ars94,021654,2018 Fall Term,7.5,5.3,0.5,8.7
dmp56,023282,2015 Spring Term,4.3,6.0,6.6,2.0
mlp77,001706,2018 Spring Term,7.9,9.4,4.1,1.6
jkl37,022556,2016 Spring Term,3.3,5.2,8.9,9.7
adm58,023097,2017 Spring Term,8.2,0.2,0.3,7.5
ts287,023069,2017 Fall Term,4.8,4.7,6.6,8.0
ding05c,018944,2013 Fall Term,0.6,6.8,2.5,1.6
xc70,013030,2014 Spring Term,1.7,4.2,4.6,3.5
kmv19,024155,2018 Fall Term,6.4,5.0,2.3,4.0
bsl19,014361,2013 Fall Term,9.0,7.8,5.7,1.1
sjd25,001676,2015 Spring Term,7.1,3.6,2.0,8.2
cec42,019406,2012 Fall Term,3.9,0.8,9.6,6.3
tk169,020182,2013 Fall Term,3.2,0.1,0.5,6.7
jv99,025208,2018 Spring Term,6.0,2.2,4.2,8.6
jgw9,007625,2012 Fall Term,7.0,1.5,9.9,9.6
ps255,021547,2013 Fall Term,6.5,1.6,5.6,9.9
ll199,021338,2013 Fall Term,4.9,5.8,7.6,3.0
cas131,017084,2016 Fall Term,1.5,6.2,9.1,0.2
ehm25,019566,2016 Spring Term,7.6,1.2,0.8,9.0
yw252,014935,2018 Spring Term,3.5,3.2,8.2,5.5
mjb87,015966,2016 Fall Term,2.7,7.8,1.7,8.7
mmm135,004170,2014 Fall Term,4.5,0.4,6.6,8.8
ajm70,019488,2018 Spring Term,7.9,5.4,5.2,1.2
hs278,016078,2014 Fall Term,8.5,9.6,5.9,8.1
ama78,014607,2015 Spring Term,2.7,7.9,6.2,5.9
hw216,021647,2012 Fall Term,6.6,6.9,0.1,9.0
kwf9,018507,2015 Fall Term,6.0,0.5,2.7,6.2
ik63,023775,2015 Fall Term,6.2,7.5,2.5,6.7
el136,005758,2013 Fall Term,0.7,1.8,5.4,3.8
bas73,021931,2019 Spring Term,9.7,2.2,7.9,6.4
am713,020736,2017 Spring Term,5.6,3.8,5.7,7.8
hcl13,023093,2016 Spring Term,8.1,9.6,1.1,5.4
anb24,020056,2015 Spring Term,8.6,9.1,9.0,3.3
trw41,018388,2014 Fall Term,1.0,0.9,6.2,5.6
gsp10,003314,2015 Fall Term,6.2,3.5,3.7,1.7
sj225,021386,2016 Spring Term,0.1,0.6,8.2,6.3
mt287,022519,2014 Spring Term,9.6,9.1,3.4,3.8
djp52,005949,2013 Spring Term,9.7,1.6,7.2,7.8
lsr26,003986,2018 Spring Term,9.6,5.7,5.4,4.0
gcb14,003570,2019 Spring Term,0.7,0.5,8.6,3.1
asf47,022266,2015 Fall Term,8.3,5.4,6.2,0.5
snb24,013690,2015 Spring Term,9.6,7.4,2.5,4.0
oos4,002177,2014 Fall Term,6.0,5.3,4.0,5.5
mjp70,022069,2015 Spring Term,3.5,4.2,2.2,5.4
rx16,021332,2012 Fall Term,7.0,1.5,8.1,3.3
yz278,021475,2017 Spring Term,0.2,5.9,8.0,7.5
pth13,020026,2015 Spring Term,5.3,8.6,9.0,9.7
npm11,020815,2018 Fall Term,2.8,4.9,0.1,8.8
mpo15,022290,2016 Spring Term,7.2,3.9,0.2,8.9
jpf21,002684,2012 Fall Term,2.2,4.0,9.4,5.2
ms650,022449,2015 Spring Term,0.2,3.8,9.3,5.1
rl187,016656,2017 Spring Term,0.6,7.4,4.6,2.8
mbt22,007319,2013 Spring Term,3.2,5.7,3.8,7.3
zs86,003276,2016 Spring Term,1.3,9.9,0.0,6.2
tcp14,021874,2016 Spring Term,8.5,8.0,1.2,3.9
eah79,000977,2018 Fall Term,2.1,2.4,1.4,3.1
mjv16,021163,2014 Fall Term,2.0,8.0,8.1,0.4
clm123,022424,2017 Spring Term,5.3,4.3,3.9,6.3
mbc26,006546,2012 Fall Term,0.5,7.2,3.6,6.4
jmr100,008943,2017 Fall Term,7.6,9.8,9.3,4.4
smm117,003607,2017 Fall Term,9.0,1.8,0.7,9.8
jjw48,022352,2017 Fall Term,2.0,3.8,0.3,3.8
jsk65,024176,2019 Spring Term,0.2,9.4,2.6,9.8
aac49,024732,2019 Spring Term,8.0,1.3,5.7,1.0
amc150,025049,2019 Spring Term,1.0,8.5,5.2,6.5
ss969,022841,2014 Fall Term,1.0,9.0,3.7,9.5
zz133,008459,2015 Fall Term,8.5,8.9,6.4,7.9
mrm114,018442,2018 Spring Term,6.0,0.2,7.1,2.3
srh2,007695,2012 Fall Term,1.7,6.1,8.9,5.0
ead42,016110,2012 Fall Term,5.0,7.0,5.1,2.3
cgw14,021475,2019 Spring Term,4.8,6.1,2.5,9.8
km460,020755,2018 Fall Term,4.6,4.9,5.7,3.9
man49,024350,2018 Spring Term,7.5,0.6,0.4,4.0
mlg71,022415,2013 Fall Term,9.1,7.6,8.0,6.6
ecn9,020251,2014 Fall Term,1.4,4.6,2.1,0.8
vgr3,021374,2014 Fall Term,4.4,8.3,7.0,2.6
ump,007009,2013 Fall Term,8.8,0.8,5.1,2.9
yl410,017312,2014 Spring Term,1.4,5.0,4.3,8.0
mz93,020566,2015 Spring Term,8.3,0.5,7.7,6.7
am710,008376,2016 Spring Term,2.1,5.9,0.1,5.6
waa5,015262,2014 Spring Term,2.4,6.4,5.0,6.6
asb42,024241,2019 Spring Term,9.1,2.9,0.9,5.7
jl842,002178,2015 Spring Term,9.1,5.8,0.6,8.6
ash79,014732,2015 Fall Term,5.6,2.1,4.8,2.9
eab94,022021,2013 Fall Term,1.9,9.2,9.9,6.6
wl181,001494,2018 Fall Term,2.7,3.5,3.3,6.7
smh80,024601,2017 Fall Term,2.2,2.9,5.9,2.9
xw133,022973,2017 Spring Term,9.7,9.0,0.9,7.9
hn52,018902,2016 Fall Term,5.9,6.1,4.9,2.7
phl5,004779,2012 Fall Term,6.5,8.2,1.4,6.4
dt148,002177,2018 Fall Term,8.1,1.4,9.8,4.2
jcc85,017356,2013 Fall Term,9.0,3.1,7.4,7.5
jd243,023865,2016 Fall Term,1.5,2.4,6.0,0.3
egf4,020774,2013 Fall Term,3.6,3.4,0.5,0.1
asc78,004205,2018 Spring Term,5.9,8.5,2.3,7.1
jr299,008809,2015 Fall Term,6.4,3.9,3.4,9.4
lw231,020288,2014 Spring Term,6.1,4.9,0.9,0.4
fg62,018032,2013 Spring Term,3.4,8.0,2.9,9.7
lx55,021245,2013 Fall Term,6.8,9.4,6.9,1.3
kaw86,024824,2018 Spring Term,6.0,4.7,3.0,5.2
pa77,024859,2018 Fall Term,2.7,8.1,6.9,3.6
ard44,024666,2018 Spring Term,5.4,0.0,6.3,4.3
jkg25,019092,2014 Spring Term,3.8,2.4,3.1,5.1
tfl4,008643,2014 Fall Term,1.8,2.5,5.0,4.6
snm27,015319,2012 Fall Term,5.5,0.5,3.8,0.2
tah46,004444,2015 Spring Term,0.7,6.1,3.6,9.4
mnl16,001681,2013 Fall Term,6.1,5.7,1.2,3.2
vl54,016610,2018 Fall Term,1.8,8.2,6.5,3.5
acm88,001317,2016 Fall Term,8.0,9.6,5.4,3.0
ca175,023655,2016 Spring Term,3.5,1.8,3.1,4.3
xu02g,024821,2018 Fall Term,1.6,6.2,7.8,0.2
ad355,016296,2014 Fall Term,2.2,0.9,9.8,8.7
jyn2,007308,2018 Spring Term,3.4,0.7,1.6,8.8
vev2,007796,2017 Fall Term,3.2,2.0,9.7,4.4
bdn3,020518,2019 Spring Term,9.0,7.7,6.6,8.1
gwd3,021441,2018 Spring Term,5.3,2.1,9.8,5.0
sna19,025007,2018 Spring Term,0.9,4.6,7.8,0.0
